,country,year,value,sex,age_group
72902,MZ,1992,,m,45-54
72903,MZ,1993,,m,45-54
72904,MZ,1994,,m,45-54
72905,MZ,1995,1022.0,m,45-54
72906,MZ,1996,980.0,m,45-54
72907,MZ,1997,1076.0,m,45-54
72908,MZ,1998,,m,45-54
72909,MZ,1999,,m,45-54
72910,MZ,2000,,m,45-54
72911,MZ,2001,,m,45-54
72912,MZ,2002,,m,45-54
72913,MZ,2003,,m,45-54
72914,MZ,2004,,m,45-54
72915,MZ,2005,,m,45-54
72916,MZ,2006,,m,45-54
72917,MZ,2007,,m,45-54
72918,MZ,2008,,m,45-54
72919,NC,1980,,m,45-54
72920,NC,1981,,m,45-54
72921,NC,1982,,m,45-54
72922,NC,1983,,m,45-54
72923,NC,1984,,m,45-54
72924,NC,1985,,m,45-54
72925,NC,1986,,m,45-54
72926,NC,1987,,m,45-54
72927,NC,1988,,m,45-54
72928,NC,1989,,m,45-54
72929,NC,1990,,m,45-54
72930,NC,1991,,m,45-54
72931,NC,1992,,m,45-54
72932,NC,1993,,m,45-54
72933,NC,1994,,m,45-54
72934,NC,1995,2.0,m,45-54
72935,NC,1996,5.0,m,45-54
72936,NC,1997,,m,45-54
72937,NC,1998,,m,45-54
72938,NC,1999,2.0,m,45-54
72939,NC,2000,2.0,m,45-54
72940,NC,2001,5.0,m,45-54
72941,NC,2002,1.0,m,45-54
72942,NC,2003,1.0,m,45-54
72943,NC,2004,2.0,m,45-54
72944,NC,2005,0.0,m,45-54
72945,NC,2006,1.0,m,45-54
72946,NC,2007,1.0,m,45-54
72947,NC,2008,2.0,m,45-54
72948,NE,1980,,m,45-54
72949,NE,1981,,m,45-54
72950,NE,1982,,m,45-54
72951,NE,1983,,m,45-54
72952,NE,1984,,m,45-54
72953,NE,1985,,m,45-54
72954,NE,1986,,m,45-54
72955,NE,1987,,m,45-54
72956,NE,1988,,m,45-54
72957,NE,1989,,m,45-54
72958,NE,1990,,m,45-54
72959,NE,1993,,m,45-54
72960,NE,1994,,m,45-54
72961,NE,1995,,m,45-54
72962,NE,1996,,m,45-54
72963,NE,1997,92.0,m,45-54
72964,NE,1998,234.0,m,45-54
72965,NE,1999,,m,45-54
72966,NE,2000,252.0,m,45-54
72967,NE,2001,,m,45-54
72968,NE,2002,,m,45-54
72969,NE,2003,512.0,m,45-54
72970,NE,2004,,m,45-54
72971,NE,2005,497.0,m,45-54
72972,NE,2006,487.0,m,45-54
72973,NE,2007,577.0,m,45-54
72974,NE,2008,562.0,m,45-54
72975,NG,1980,,m,45-54
72976,NG,1981,,m,45-54
72977,NG,1982,,m,45-54
72978,NG,1983,,m,45-54
72979,NG,1984,,m,45-54
72980,NG,1985,,m,45-54
72981,NG,1986,,m,45-54
72982,NG,1987,,m,45-54
72983,NG,1988,,m,45-54
72984,NG,1989,,m,45-54
72985,NG,1990,,m,45-54
72986,NG,1991,,m,45-54
72987,NG,1992,,m,45-54
72988,NG,1993,,m,45-54
72989,NG,1994,,m,45-54
72990,NG,1995,557.0,m,45-54
72991,NG,1996,853.0,m,45-54
72992,NG,1997,734.0,m,45-54
72993,NG,1998,889.0,m,45-54
72994,NG,1999,,m,45-54
72995,NG,2000,1091.0,m,45-54
72996,NG,2001,1283.0,m,45-54
72997,NG,2002,1352.0,m,45-54
72998,NG,2003,2106.0,m,45-54
72999,NG,2004,2614.0,m,45-54
73000,NG,2005,2863.0,m,45-54
73001,NG,2006,3330.0,m,45-54
73002,NG,2007,3767.0,m,45-54
73003,NG,2008,3821.0,m,45-54
73004,NI,1980,,m,45-54
73005,NI,1981,,m,45-54
73006,NI,1982,,m,45-54
73007,NI,1983,,m,45-54
73008,NI,1984,,m,45-54
73009,NI,1985,,m,45-54
73010,NI,1986,,m,45-54
73011,NI,1987,,m,45-54
73012,NI,1988,,m,45-54
73013,NI,1989,,m,45-54
73014,NI,1990,,m,45-54
73015,NI,1991,,m,45-54
73016,NI,1992,,m,45-54
73017,NI,1993,,m,45-54
73018,NI,1994,,m,45-54
73019,NI,1995,126.0,m,45-54
73020,NI,1996,120.0,m,45-54
73021,NI,1997,115.0,m,45-54
73022,NI,1998,106.0,m,45-54
73023,NI,1999,125.0,m,45-54
73024,NI,2000,108.0,m,45-54
73025,NI,2001,93.0,m,45-54
73026,NI,2002,101.0,m,45-54
73027,NI,2003,103.0,m,45-54
73028,NI,2004,104.0,m,45-54
73029,NI,2005,106.0,m,45-54
73030,NI,2006,98.0,m,45-54
73031,NI,2007,130.0,m,45-54
73032,NI,2008,108.0,m,45-54
73033,NL,1980,,m,45-54
73034,NL,1981,,m,45-54
73035,NL,1982,,m,45-54
73036,NL,1983,,m,45-54
73037,NL,1984,,m,45-54
73038,NL,1985,,m,45-54
73039,NL,1986,,m,45-54
73040,NL,1987,,m,45-54
73041,NL,1988,,m,45-54
73042,NL,1989,,m,45-54
73043,NL,1990,,m,45-54
73044,NL,1991,,m,45-54
73045,NL,1992,,m,45-54
73046,NL,1993,,m,45-54
73047,NL,1994,,m,45-54
73048,NL,1995,28.0,m,45-54
73049,NL,1996,26.0,m,45-54
73050,NL,1997,32.0,m,45-54
73051,NL,1998,21.0,m,45-54
73052,NL,1999,24.0,m,45-54
73053,NL,2000,25.0,m,45-54
73054,NL,2001,29.0,m,45-54
73055,NL,2002,33.0,m,45-54
73056,NL,2003,17.0,m,45-54
73057,NL,2004,26.0,m,45-54
73058,NL,2005,26.0,m,45-54
73059,NL,2006,23.0,m,45-54
73060,NL,2007,21.0,m,45-54
73061,NL,2008,19.0,m,45-54
73062,NO,1980,,m,45-54
73063,NO,1981,,m,45-54
73064,NO,1982,,m,45-54
73065,NO,1983,,m,45-54
73066,NO,1984,,m,45-54
73067,NO,1985,,m,45-54
73068,NO,1986,,m,45-54
73069,NO,1987,,m,45-54
73070,NO,1988,,m,45-54
73071,NO,1989,,m,45-54
73072,NO,1990,,m,45-54
73073,NO,1991,,m,45-54
73074,NO,1992,,m,45-54
73075,NO,1993,,m,45-54
73076,NO,1994,,m,45-54
73077,NO,1995,3.0,m,45-54
73078,NO,1996,6.0,m,45-54
73079,NO,1997,6.0,m,45-54
73080,NO,1998,1.0,m,45-54
73081,NO,1999,2.0,m,45-54
73082,NO,2000,6.0,m,45-54
73083,NO,2001,4.0,m,45-54
73084,NO,2002,2.0,m,45-54
73085,NO,2003,4.0,m,45-54
73086,NO,2004,1.0,m,45-54
73087,NO,2005,4.0,m,45-54
73088,NO,2006,3.0,m,45-54
73089,NO,2007,3.0,m,45-54
73090,NO,2008,2.0,m,45-54
73091,NP,1980,,m,45-54
73092,NP,1981,,m,45-54
73093,NP,1982,,m,45-54
73094,NP,1983,,m,45-54
73095,NP,1984,,m,45-54
73096,NP,1985,,m,45-54
73097,NP,1986,,m,45-54
73098,NP,1987,,m,45-54
73099,NP,1988,,m,45-54
73100,NP,1989,,m,45-54
73101,NP,1990,,m,45-54
73102,NP,1991,,m,45-54
73103,NP,1993,,m,45-54
73104,NP,1994,,m,45-54
73105,NP,1995,,m,45-54
73106,NP,1996,1035.0,m,45-54
73107,NP,1997,,m,45-54
73108,NP,1998,1292.0,m,45-54
73109,NP,1999,1545.0,m,45-54
73110,NP,2000,1491.0,m,45-54
73111,NP,2001,1491.0,m,45-54
73112,NP,2002,1579.0,m,45-54
73113,NP,2003,1769.0,m,45-54
73114,NP,2004,1710.0,m,45-54
73115,NP,2005,1806.0,m,45-54
73116,NP,2006,1688.0,m,45-54
73117,NP,2007,1720.0,m,45-54
73118,NP,2008,1706.0,m,45-54
73119,NR,1980,,m,45-54
73120,NR,1981,,m,45-54
73121,NR,1982,,m,45-54
73122,NR,1983,,m,45-54
73123,NR,1984,,m,45-54
73124,NR,1985,,m,45-54
73125,NR,1986,,m,45-54
73126,NR,1987,,m,45-54
73127,NR,1988,,m,45-54
73128,NR,1989,,m,45-54
73129,NR,1990,,m,45-54
73130,NR,1994,,m,45-54
73131,NR,1998,,m,45-54
73132,NR,1999,1.0,m,45-54
73133,NR,2000,1.0,m,45-54
73134,NR,2001,,m,45-54
73135,NR,2002,,m,45-54
73136,NR,2003,1.0,m,45-54
73137,NR,2004,,m,45-54
73138,NR,2005,,m,45-54
73139,NR,2006,0.0,m,45-54
73140,NR,2007,0.0,m,45-54
73141,NR,2008,1.0,m,45-54
73142,NU,1980,,m,45-54
73143,NU,1981,,m,45-54
73144,NU,1982,,m,45-54
73145,NU,1983,,m,45-54
73146,NU,1984,,m,45-54
73147,NU,1985,,m,45-54
73148,NU,1986,,m,45-54
73149,NU,1987,,m,45-54
73150,NU,1988,,m,45-54
73151,NU,1990,,m,45-54
73152,NU,1992,,m,45-54
73153,NU,1993,,m,45-54
73154,NU,1994,,m,45-54
73155,NU,1995,,m,45-54
73156,NU,1996,,m,45-54
73157,NU,1997,,m,45-54
73158,NU,1998,,m,45-54
73159,NU,1999,,m,45-54
73160,NU,2000,,m,45-54
73161,NU,2001,,m,45-54
73162,NU,2002,,m,45-54
73163,NU,2003,,m,45-54
73164,NU,2004,0.0,m,45-54
73165,NU,2005,0.0,m,45-54
73166,NU,2006,0.0,m,45-54
73167,NU,2007,0.0,m,45-54
73168,NU,2008,,m,45-54
73169,NZ,1980,,m,45-54
73170,NZ,1981,,m,45-54
73171,NZ,1982,,m,45-54
73172,NZ,1983,,m,45-54
73173,NZ,1984,,m,45-54
73174,NZ,1985,,m,45-54
73175,NZ,1986,,m,45-54
73176,NZ,1987,,m,45-54
73177,NZ,1988,,m,45-54
73178,NZ,1989,,m,45-54
73179,NZ,1990,,m,45-54
73180,NZ,1991,,m,45-54
73181,NZ,1992,,m,45-54
73182,NZ,1993,,m,45-54
73183,NZ,1994,,m,45-54
73184,NZ,1995,5.0,m,45-54
73185,NZ,1996,10.0,m,45-54
73186,NZ,1997,4.0,m,45-54
73187,NZ,1998,7.0,m,45-54
73188,NZ,1999,3.0,m,45-54
73189,NZ,2000,8.0,m,45-54
73190,NZ,2001,4.0,m,45-54
73191,NZ,2002,6.0,m,45-54
73192,NZ,2003,6.0,m,45-54
73193,NZ,2004,6.0,m,45-54
73194,NZ,2005,6.0,m,45-54
73195,NZ,2006,4.0,m,45-54
73196,NZ,2007,4.0,m,45-54
73197,NZ,2008,5.0,m,45-54
73198,OM,1980,,m,45-54
73199,OM,1981,,m,45-54
73200,OM,1982,,m,45-54
73201,OM,1983,,m,45-54
73202,OM,1984,,m,45-54
73203,OM,1985,,m,45-54
73204,OM,1986,,m,45-54
73205,OM,1987,,m,45-54
73206,OM,1988,,m,45-54
73207,OM,1989,,m,45-54
73208,OM,1990,,m,45-54
73209,OM,1991,,m,45-54
73210,OM,1992,,m,45-54
73211,OM,1993,,m,45-54
73212,OM,1994,,m,45-54
73213,OM,1995,7.0,m,45-54
73214,OM,1996,11.0,m,45-54
73215,OM,1997,10.0,m,45-54
73216,OM,1998,14.0,m,45-54
73217,OM,1999,15.0,m,45-54
73218,OM,2000,12.0,m,45-54
73219,OM,2001,6.0,m,45-54
73220,OM,2002,16.0,m,45-54
73221,OM,2003,29.0,m,45-54
73222,OM,2004,30.0,m,45-54
73223,OM,2005,15.0,m,45-54
73224,OM,2006,18.0,m,45-54
73225,OM,2007,20.0,m,45-54
73226,OM,2008,28.0,m,45-54
73227,PA,1980,,m,45-54
73228,PA,1981,,m,45-54
73229,PA,1982,,m,45-54
73230,PA,1983,,m,45-54
73231,PA,1984,,m,45-54
73232,PA,1985,,m,45-54
73233,PA,1986,,m,45-54
73234,PA,1987,,m,45-54
73235,PA,1988,,m,45-54
73236,PA,1989,,m,45-54
73237,PA,1990,,m,45-54
73238,PA,1991,,m,45-54
73239,PA,1992,,m,45-54
73240,PA,1993,,m,45-54
73241,PA,1994,,m,45-54
73242,PA,1995,126.0,m,45-54
73243,PA,1996,65.0,m,45-54
73244,PA,1997,75.0,m,45-54
73245,PA,1998,4.0,m,45-54
73246,PA,1999,106.0,m,45-54
73247,PA,2000,37.0,m,45-54
73248,PA,2001,73.0,m,45-54
73249,PA,2002,76.0,m,45-54
73250,PA,2003,74.0,m,45-54
73251,PA,2004,91.0,m,45-54
73252,PA,2005,84.0,m,45-54
73253,PA,2006,88.0,m,45-54
73254,PA,2007,81.0,m,45-54
73255,PA,2008,107.0,m,45-54
73256,PE,1980,,m,45-54
73257,PE,1981,,m,45-54
73258,PE,1982,,m,45-54
73259,PE,1983,,m,45-54
73260,PE,1984,,m,45-54
73261,PE,1985,,m,45-54
73262,PE,1986,,m,45-54
73263,PE,1987,,m,45-54
73264,PE,1988,,m,45-54
73265,PE,1989,,m,45-54
73266,PE,1990,,m,45-54
73267,PE,1991,,m,45-54
73268,PE,1992,,m,45-54
73269,PE,1993,,m,45-54
73270,PE,1994,,m,45-54
73271,PE,1995,322.0,m,45-54
73272,PE,1996,261.0,m,45-54
73273,PE,1997,1174.0,m,45-54
73274,PE,1998,1337.0,m,45-54
73275,PE,1999,852.0,m,45-54
73276,PE,2000,1041.0,m,45-54
73277,PE,2001,979.0,m,45-54
73278,PE,2002,194.0,m,45-54
73279,PE,2003,206.0,m,45-54
73280,PE,2004,894.0,m,45-54
73281,PE,2005,1075.0,m,45-54
73282,PE,2006,1106.0,m,45-54
73283,PE,2007,1152.0,m,45-54
73284,PE,2008,1121.0,m,45-54
73285,PF,1980,,m,45-54
73286,PF,1981,,m,45-54
73287,PF,1982,,m,45-54
73288,PF,1983,,m,45-54
73289,PF,1984,,m,45-54
73290,PF,1985,,m,45-54
73291,PF,1986,,m,45-54
73292,PF,1987,,m,45-54
73293,PF,1988,,m,45-54
73294,PF,1989,,m,45-54
73295,PF,1990,,m,45-54
73296,PF,1991,,m,45-54
73297,PF,1992,,m,45-54
73298,PF,1993,,m,45-54
73299,PF,1994,,m,45-54
73300,PF,1995,,m,45-54
73301,PF,1996,2.0,m,45-54
73302,PF,1997,3.0,m,45-54
73303,PF,1998,1.0,m,45-54
73304,PF,1999,1.0,m,45-54
73305,PF,2000,4.0,m,45-54
73306,PF,2001,4.0,m,45-54
73307,PF,2002,3.0,m,45-54
73308,PF,2003,2.0,m,45-54
73309,PF,2004,0.0,m,45-54
73310,PF,2005,0.0,m,45-54
73311,PF,2006,3.0,m,45-54
73312,PF,2007,2.0,m,45-54
73313,PF,2008,1.0,m,45-54
73314,PG,1980,,m,45-54
73315,PG,1981,,m,45-54
73316,PG,1982,,m,45-54
73317,PG,1983,,m,45-54
73318,PG,1984,,m,45-54
73319,PG,1985,,m,45-54
73320,PG,1986,,m,45-54
73321,PG,1987,,m,45-54
73322,PG,1988,,m,45-54
73323,PG,1989,,m,45-54
73324,PG,1990,,m,45-54
73325,PG,1991,,m,45-54
73326,PG,1992,,m,45-54
73327,PG,1993,,m,45-54
73328,PG,1994,,m,45-54
73329,PG,1995,,m,45-54
73330,PG,1996,4.0,m,45-54
73331,PG,1997,2.0,m,45-54
73332,PG,1998,25.0,m,45-54
73333,PG,1999,8.0,m,45-54
73334,PG,2000,21.0,m,45-54
73335,PG,2001,26.0,m,45-54
73336,PG,2002,62.0,m,45-54
73337,PG,2003,65.0,m,45-54
73338,PG,2004,61.0,m,45-54
73339,PG,2005,94.0,m,45-54
73340,PG,2006,84.0,m,45-54
73341,PG,2007,67.0,m,45-54
73342,PG,2008,95.0,m,45-54
73343,PH,1980,,m,45-54
73344,PH,1981,,m,45-54
73345,PH,1982,,m,45-54
73346,PH,1983,,m,45-54
73347,PH,1984,,m,45-54
73348,PH,1985,,m,45-54
73349,PH,1986,,m,45-54
73350,PH,1987,,m,45-54
73351,PH,1988,,m,45-54
73352,PH,1989,,m,45-54
73353,PH,1990,,m,45-54
73354,PH,1991,,m,45-54
73355,PH,1992,,m,45-54
73356,PH,1993,,m,45-54
73357,PH,1994,,m,45-54
73358,PH,1995,46.0,m,45-54
73359,PH,1996,50.0,m,45-54
73360,PH,1997,262.0,m,45-54
73361,PH,1998,256.0,m,45-54
73362,PH,1999,,m,45-54
73363,PH,2000,,m,45-54
73364,PH,2001,,m,45-54
73365,PH,2002,,m,45-54
73366,PH,2003,10713.0,m,45-54
73367,PH,2004,11413.0,m,45-54
73368,PH,2005,12531.0,m,45-54
73369,PH,2006,12733.0,m,45-54
73370,PH,2007,12846.0,m,45-54
73371,PH,2008,12808.0,m,45-54
73372,PK,1980,,m,45-54
73373,PK,1981,,m,45-54
73374,PK,1982,,m,45-54
73375,PK,1983,,m,45-54
73376,PK,1984,,m,45-54
73377,PK,1985,,m,45-54
73378,PK,1986,,m,45-54
73379,PK,1987,,m,45-54
73380,PK,1988,,m,45-54
73381,PK,1989,,m,45-54
73382,PK,1990,,m,45-54
73383,PK,1991,,m,45-54
73384,PK,1993,,m,45-54
73385,PK,1994,,m,45-54
73386,PK,1995,140.0,m,45-54
73387,PK,1996,,m,45-54
73388,PK,1997,,m,45-54
73389,PK,1998,335.0,m,45-54
73390,PK,1999,211.0,m,45-54
73391,PK,2000,232.0,m,45-54
73392,PK,2001,664.0,m,45-54
73393,PK,2002,1113.0,m,45-54
73394,PK,2003,1652.0,m,45-54
73395,PK,2004,2329.0,m,45-54
73396,PK,2005,3834.0,m,45-54
73397,PK,2006,5427.0,m,45-54
73398,PK,2007,7237.0,m,45-54
73399,PK,2008,8284.0,m,45-54
73400,PL,1980,,m,45-54
73401,PL,1981,,m,45-54
73402,PL,1982,,m,45-54
73403,PL,1983,,m,45-54
73404,PL,1984,,m,45-54
73405,PL,1985,,m,45-54
73406,PL,1986,,m,45-54
73407,PL,1987,,m,45-54
73408,PL,1988,,m,45-54
73409,PL,1989,,m,45-54
73410,PL,1990,,m,45-54
73411,PL,1991,,m,45-54
73412,PL,1992,,m,45-54
73413,PL,1993,,m,45-54
73414,PL,1994,,m,45-54
73415,PL,1995,565.0,m,45-54
73416,PL,1996,1128.0,m,45-54
73417,PL,1997,594.0,m,45-54
73418,PL,1998,647.0,m,45-54
73419,PL,1999,654.0,m,45-54
73420,PL,2000,782.0,m,45-54
73421,PL,2001,662.0,m,45-54
73422,PL,2002,687.0,m,45-54
73423,PL,2003,653.0,m,45-54
73424,PL,2004,664.0,m,45-54
73425,PL,2005,639.0,m,45-54
73426,PL,2006,649.0,m,45-54
73427,PL,2007,677.0,m,45-54
73428,PL,2008,653.0,m,45-54
73429,PR,1980,,m,45-54
73430,PR,1981,,m,45-54
73431,PR,1982,,m,45-54
73432,PR,1983,,m,45-54
73433,PR,1984,,m,45-54
73434,PR,1985,,m,45-54
73435,PR,1986,,m,45-54
73436,PR,1987,,m,45-54
73437,PR,1988,,m,45-54
73438,PR,1989,,m,45-54
73439,PR,1990,,m,45-54
73440,PR,1991,,m,45-54
73441,PR,1993,,m,45-54
73442,PR,1994,,m,45-54
73443,PR,1995,15.0,m,45-54
73444,PR,1996,15.0,m,45-54
73445,PR,1997,19.0,m,45-54
73446,PR,1998,12.0,m,45-54
73447,PR,1999,9.0,m,45-54
73448,PR,2000,9.0,m,45-54
73449,PR,2001,12.0,m,45-54
73450,PR,2002,10.0,m,45-54
73451,PR,2003,10.0,m,45-54
73452,PR,2004,7.0,m,45-54
73453,PR,2005,9.0,m,45-54
73454,PR,2006,13.0,m,45-54
73455,PR,2007,8.0,m,45-54
73456,PR,2008,13.0,m,45-54
73457,PS,1980,,m,45-54
73458,PS,1981,,m,45-54
73459,PS,1982,,m,45-54
73460,PS,1983,,m,45-54
73461,PS,1984,,m,45-54
73462,PS,1985,,m,45-54
73463,PS,1986,,m,45-54
73464,PS,1987,,m,45-54
73465,PS,1988,,m,45-54
73466,PS,1989,,m,45-54
73467,PS,1990,,m,45-54
73468,PS,1991,,m,45-54
73469,PS,1992,,m,45-54
73470,PS,1995,1.0,m,45-54
73471,PS,1996,2.0,m,45-54
73472,PS,1998,2.0,m,45-54
73473,PS,2000,,m,45-54
73474,PS,2001,,m,45-54
73475,PS,2002,,m,45-54
73476,PS,2003,3.0,m,45-54
73477,PS,2004,1.0,m,45-54
73478,PS,2005,1.0,m,45-54
73479,PS,2006,1.0,m,45-54
73480,PS,2007,0.0,m,45-54
73481,PS,2008,2.0,m,45-54
73482,PT,1980,,m,45-54
73483,PT,1981,,m,45-54
73484,PT,1982,,m,45-54
73485,PT,1983,,m,45-54
73486,PT,1984,,m,45-54
73487,PT,1985,,m,45-54
73488,PT,1986,,m,45-54
73489,PT,1987,,m,45-54
73490,PT,1988,,m,45-54
73491,PT,1989,,m,45-54
73492,PT,1990,,m,45-54
73493,PT,1991,,m,45-54
73494,PT,1992,,m,45-54
73495,PT,1993,,m,45-54
73496,PT,1994,,m,45-54
73497,PT,1995,200.0,m,45-54
73498,PT,1996,192.0,m,45-54
73499,PT,1997,217.0,m,45-54
73500,PT,1998,232.0,m,45-54
73501,PT,1999,232.0,m,45-54
73502,PT,2000,208.0,m,45-54
73503,PT,2001,218.0,m,45-54
73504,PT,2002,272.0,m,45-54
73505,PT,2003,227.0,m,45-54
73506,PT,2004,216.0,m,45-54
73507,PT,2005,181.0,m,45-54
73508,PT,2006,190.0,m,45-54
73509,PT,2007,188.0,m,45-54
73510,PT,2008,179.0,m,45-54
73511,PW,1980,,m,45-54
73512,PW,1981,,m,45-54
73513,PW,1982,,m,45-54
73514,PW,1983,,m,45-54
73515,PW,1984,,m,45-54
73516,PW,1985,,m,45-54
73517,PW,1986,,m,45-54
73518,PW,1987,,m,45-54
73519,PW,1988,,m,45-54
73520,PW,1989,,m,45-54
73521,PW,1991,,m,45-54
73522,PW,1992,,m,45-54
73523,PW,1993,,m,45-54
73524,PW,1994,,m,45-54
73525,PW,1995,2.0,m,45-54
73526,PW,1996,0.0,m,45-54
73527,PW,1997,0.0,m,45-54
73528,PW,1998,,m,45-54
73529,PW,1999,1.0,m,45-54
73530,PW,2001,,m,45-54
73531,PW,2002,2.0,m,45-54
73532,PW,2003,1.0,m,45-54
73533,PW,2004,1.0,m,45-54
73534,PW,2005,,m,45-54
73535,PW,2006,1.0,m,45-54
73536,PW,2007,2.0,m,45-54
73537,PW,2008,,m,45-54
73538,PY,1980,,m,45-54
73539,PY,1981,,m,45-54
73540,PY,1982,,m,45-54
73541,PY,1983,,m,45-54
73542,PY,1984,,m,45-54
73543,PY,1985,,m,45-54
73544,PY,1986,,m,45-54
73545,PY,1987,,m,45-54
73546,PY,1988,,m,45-54
73547,PY,1989,,m,45-54
73548,PY,1990,,m,45-54
73549,PY,1991,,m,45-54
73550,PY,1992,,m,45-54
73551,PY,1993,,m,45-54
73552,PY,1994,,m,45-54
73553,PY,1995,74.0,m,45-54
73554,PY,1996,91.0,m,45-54
73555,PY,1997,76.0,m,45-54
73556,PY,1998,82.0,m,45-54
73557,PY,1999,114.0,m,45-54
73558,PY,2000,86.0,m,45-54
73559,PY,2001,89.0,m,45-54
73560,PY,2002,105.0,m,45-54
73561,PY,2003,123.0,m,45-54
73562,PY,2004,107.0,m,45-54
73563,PY,2005,117.0,m,45-54
73564,PY,2006,150.0,m,45-54
73565,PY,2007,135.0,m,45-54
73566,PY,2008,138.0,m,45-54
73567,QA,1980,,m,45-54
73568,QA,1981,,m,45-54
73569,QA,1982,,m,45-54
73570,QA,1983,,m,45-54
73571,QA,1984,,m,45-54
73572,QA,1985,,m,45-54
73573,QA,1986,,m,45-54
73574,QA,1987,,m,45-54
73575,QA,1988,,m,45-54
73576,QA,1989,,m,45-54
73577,QA,1990,,m,45-54
73578,QA,1991,,m,45-54
73579,QA,1993,,m,45-54
73580,QA,1994,,m,45-54
73581,QA,1995,13.0,m,45-54
73582,QA,1996,10.0,m,45-54
73583,QA,1997,3.0,m,45-54
73584,QA,1998,10.0,m,45-54
73585,QA,1999,12.0,m,45-54
73586,QA,2000,7.0,m,45-54
73587,QA,2001,4.0,m,45-54
73588,QA,2002,8.0,m,45-54
73589,QA,2003,16.0,m,45-54
73590,QA,2004,8.0,m,45-54
73591,QA,2005,19.0,m,45-54
73592,QA,2006,22.0,m,45-54
73593,QA,2007,10.0,m,45-54
73594,QA,2008,18.0,m,45-54
73595,RO,1980,,m,45-54
73596,RO,1981,,m,45-54
73597,RO,1982,,m,45-54
73598,RO,1983,,m,45-54
73599,RO,1984,,m,45-54
73600,RO,1985,,m,45-54
73601,RO,1986,,m,45-54
73602,RO,1987,,m,45-54
73603,RO,1988,,m,45-54
73604,RO,1989,,m,45-54
73605,RO,1990,,m,45-54
73606,RO,1991,,m,45-54
73607,RO,1992,,m,45-54
73608,RO,1993,,m,45-54
73609,RO,1994,,m,45-54
73610,RO,1995,2587.0,m,45-54
73611,RO,1996,1901.0,m,45-54
73612,RO,1997,1990.0,m,45-54
73613,RO,1998,1762.0,m,45-54
73614,RO,1999,1653.0,m,45-54
73615,RO,2000,1684.0,m,45-54
73616,RO,2001,2000.0,m,45-54
73617,RO,2002,1914.0,m,45-54
73618,RO,2003,1953.0,m,45-54
73619,RO,2004,1999.0,m,45-54
73620,RO,2005,1999.0,m,45-54
73621,RO,2006,1738.0,m,45-54
73622,RO,2007,1704.0,m,45-54
73623,RO,2008,1713.0,m,45-54
73624,RS,2005,156.0,m,45-54
73625,RS,2006,167.0,m,45-54
73626,RS,2007,163.0,m,45-54
73627,RS,2008,131.0,m,45-54
73628,RU,1980,,m,45-54
73629,RU,1981,,m,45-54
73630,RU,1982,,m,45-54
73631,RU,1983,,m,45-54
73632,RU,1984,,m,45-54
73633,RU,1985,,m,45-54
73634,RU,1986,,m,45-54
73635,RU,1987,,m,45-54
73636,RU,1988,,m,45-54
73637,RU,1989,,m,45-54
73638,RU,1990,,m,45-54
73639,RU,1991,,m,45-54
73640,RU,1992,,m,45-54
73641,RU,1993,,m,45-54
73642,RU,1994,,m,45-54
73643,RU,1995,,m,45-54
73644,RU,1996,55.0,m,45-54
73645,RU,1997,114.0,m,45-54
73646,RU,1998,131.0,m,45-54
73647,RU,1999,3992.0,m,45-54
73648,RU,2000,402.0,m,45-54
73649,RU,2001,5435.0,m,45-54
73650,RU,2002,5810.0,m,45-54
73651,RU,2003,5924.0,m,45-54
73652,RU,2004,6053.0,m,45-54
73653,RU,2005,,m,45-54
73654,RU,2006,6342.0,m,45-54
73655,RU,2007,6363.0,m,45-54
73656,RU,2008,6300.0,m,45-54
73657,RW,1980,,m,45-54
73658,RW,1981,,m,45-54
73659,RW,1983,,m,45-54
73660,RW,1984,,m,45-54
73661,RW,1985,,m,45-54
73662,RW,1986,,m,45-54
73663,RW,1987,,m,45-54
73664,RW,1988,,m,45-54
73665,RW,1989,,m,45-54
73666,RW,1990,,m,45-54
73667,RW,1991,,m,45-54
73668,RW,1995,,m,45-54
73669,RW,1996,124.0,m,45-54
73670,RW,1997,209.0,m,45-54
73671,RW,1998,,m,45-54
73672,RW,1999,224.0,m,45-54
73673,RW,2000,393.0,m,45-54
73674,RW,2001,,m,45-54
73675,RW,2002,79.0,m,45-54
73676,RW,2003,270.0,m,45-54
73677,RW,2004,353.0,m,45-54
73678,RW,2005,408.0,m,45-54
73679,RW,2006,407.0,m,45-54
73680,RW,2007,352.0,m,45-54
73681,RW,2008,373.0,m,45-54
73682,SA,1980,,m,45-54
73683,SA,1981,,m,45-54
73684,SA,1982,,m,45-54
73685,SA,1983,,m,45-54
73686,SA,1984,,m,45-54
73687,SA,1985,,m,45-54
73688,SA,1986,,m,45-54
73689,SA,1987,,m,45-54
73690,SA,1988,,m,45-54
73691,SA,1989,,m,45-54
73692,SA,1990,,m,45-54
73693,SA,1991,,m,45-54
73694,SA,1992,,m,45-54
73695,SA,1993,,m,45-54
73696,SA,1994,,m,45-54
73697,SA,1996,,m,45-54
73698,SA,1997,,m,45-54
73699,SA,1998,65.0,m,45-54
73700,SA,1999,152.0,m,45-54
73701,SA,2000,158.0,m,45-54
73702,SA,2001,135.0,m,45-54
73703,SA,2002,138.0,m,45-54
73704,SA,2003,145.0,m,45-54
